REGISTERED VOTERS PER POLLING STATION FOR THE 2022 GENERAL ELECTION,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
CountyCode,County Name,Const Code,Const.  Name,CAW Code,CAW Name,Reg. CentreCode,Reg. Centre Name,Polling Station Code,Polling Station Name Name,Registered Voters
001,MOMBASA,006,MVITA,0027,TUDOR,017,FAHARI PRIMARY SCHOOL,001006002701701,FAHARI PRIMARY SCHOOL,4 51
001,MOMBASA,006,MVITA,0027,TUDOR,017,FAHARI PRIMARY SCHOOL,001006002701702,FAHARI PRIMARY SCHOOL,450
001,MOMBASA,006,MVITA,0027,TUDOR,018,SPARKI PRIMARY SCHOOL,001006002701801,SPARKI PRIMARY SCHOOL,599
001,MOMBASA,006,MVITA,0027,TUDOR,018,SPARKI PRIMARY SCHOOL,001006002701802,SPARKI PRIMARY SCHOOL,599
001,MOMBASA,006,MVITA,0027,TUDOR,019,BURHANIA PRIMARY SCHOOL,001006002701901,BURHANIA PRIMARY SCHOOL,555
001,MOMBASA,006,MVITA,0027,TUDOR,019,BURHANIA PRIMARY SCHOOL,001006002701902,BURHANIA PRIMARY SCHOOL,554
001,MOMBASA,006,MVITA,0027,TUDOR,019,BURHANIA PRIMARY SCHOOL,001006002701903,BURHANIA PRIMARY SCHOOL,554
001,MOMBASA,006,MVITA,0027,TUDOR,020,MUNICIPAL INSPECTORATE OFFICES,001006002702001,MUNICIPAL INSPECTORATE OFFICES,649
001,MOMBASA,006,MVITA,0027,TUDOR,020,MUNICIPAL INSPECTORATE OFFICES,001006002702002,MUNICIPAL INSPECTORATE OFFICES,649
001,MOMBASA,006,MVITA,0027,TUDOR,020,MUNICIPAL INSPECTORATE OFFICES,001006002702003,MUNICIPAL INSPECTORATE OFFICES,649
001,MOMBASA,006,MVITA,0027,TUDOR,020,MUNICIPAL INSPECTORATE OFFICES,001006002702004,MUNICIPAL INSPECTORATE OFFICES,649
