REGISTERED VOTERS PER POLLING STATION FOR THE 2022 GENERAL ELECTION,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
CountyCode,County Name,Const Code,Const.  Name,CAW Code,CAW Name,Reg. CentreCode,Reg. Centre Name,Polling Station Code,Polling Station Name Name,Registered Voters
007,GARISSA,027,GARISSA TOWNSHIP,0132,GALBET,012,TETU PRIMARY SCHOOL,007027013201202,TETU PRIMARY SCHOOL,499
007,GARISSA,027,GARISSA TOWNSHIP,0132,GALBET,012,TETU PRIMARY SCHOOL,007027013201203,TETU PRIMARY SCHOOL,499
007,GARISSA,027,GARISSA TOWNSHIP,0132,GALBET,013,KAZUKO PRIMARY SCHOOL,007027013201301,KAZUKO PRIMARY SCHOOL,600
007,GARISSA,027,GARISSA TOWNSHIP,0132,GALBET,013,KAZUKO PRIMARY SCHOOL,007027013201302,KAZUKO PRIMARY SCHOOL,600
007,GARISSA,027,GARISSA TOWNSHIP,0132,GALBET,014,HYUGA GIRLS PRIMARY SCHOOL,007027013201401,HYUGA GIRLS PRIMARY SCHOOL,490
007,GARISSA,027,GARISSA TOWNSHIP,0132,GALBET,015,KEFRI CENTRE,007027013201501,KEFRI CENTRE,5 19
007,GARISSA,027,GARISSA TOWNSHIP,0132,GALBET,015,KEFRI CENTRE,007027013201502,KEFRI CENTRE,5 19
007,GARISSA,027,GARISSA TOWNSHIP,0132,GALBET,015,KEFRI CENTRE,007027013201503,KEFRI CENTRE,5 19
007,GARISSA,027,GARISSA TOWNSHIP,0132,GALBET,016,GARISSA YOUTH POLYTECHNIC,007027013201601,GARISSA YOUTH POLYTECHNIC,337
007,GARISSA,027,GARISSA TOWNSHIP,0132,GALBET,017,GARISSA MEDICAL TRAINING COLLEGE,007027013201701,GARISSA MEDICAL TRAINING COLLEGE,688
007,GARISSA,027,GARISSA TOWNSHIP,0132,GALBET,017,GARISSA MEDICAL TRAINING COLLEGE,007027013201702,GARISSA MEDICAL TRAINING COLLEGE,687
007,GARISSA,027,GARISSA TOWNSHIP,0132,GALBET,017,GARISSA MEDICAL TRAINING COLLEGE,007027013201703,GARISSA MEDICAL TRAINING COLLEGE,687
007,GARISSA,027,GARISSA TOWNSHIP,0132,GALBET,018,YATHRIB PRIMARY SCHOOL,007027013201801,YATHRIB PRIMARY SCHOOL,652
007,GARISSA,027,GARISSA TOWNSHIP,0132,GALBET,018,YATHRIB PRIMARY SCHOOL,007027013201802,YATHRIB PRIMARY SCHOOL,6 51
007,GARISSA,027,GARISSA TOWNSHIP,0132,GALBET,019,JARIBU PRIMARY SCHOOL,007027013201901,JARIBU PRIMARY SCHOOL,377
007,GARISSA,027,GARISSA TOWNSHIP,0132,GALBET,019,JARIBU PRIMARY SCHOOL,007027013201902,JARIBU PRIMARY SCHOOL,377
007,GARISSA,027,GARISSA TOWNSHIP,0132,GALBET,020,ASK SHOW GROUND,007027013202001,ASK SHOW GROUND,503
007,GARISSA,027,GARISSA TOWNSHIP,0132,GALBET,020,ASK SHOW GROUND,007027013202002,ASK SHOW GROUND,503
007,GARISSA,027,GARISSA TOWNSHIP,0132,GALBET,021,BULLA MAKKA MARKET CENTRE,007027013202101,BULLA MAKKA MARKET CENTRE,3 31
007,GARISSA,027,GARISSA TOWNSHIP,0132,GALBET,022,UMU SALAMA GIRLS SEC SCHOOL,007027013202201,UMU SALAMA GIRLS SEC SCHOOL,235
007,GARISSA,027,GARISSA TOWNSHIP,0132,GALBET,023,CHIEF MEDINA  OFFICE CENTRE,007027013202301,CHIEF MEDINA  OFFICE CENTRE,6 16
007,GARISSA,027,GARISSA TOWNSHIP,0132,GALBET,047,MADINA HEALTH CENTRE,007027013204701,MADINA HEALTH CENTRE,289
007,GARISSA,027,GARISSA TOWNSHIP,0132,GALBET,048,TETU SECONDARY SCHOOL,007027013204801,TETU SECONDARY SCHOOL,386
007,GARISSA,027,GARISSA TOWNSHIP,0132,GALBET,049,YATHRIB SECONDARY SCHOOL,007027013204901,YATHRIB SECONDARY SCHOOL,458
